Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
ch-good-girl-velvet-fatale-de-carolina-herrera-80ml,Ch Good Girl Velvet Fatale De Carolina Herrera 80ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Carolina Herrera</li><li><strong>Categoría olfativa:</strong> Dulce, amaderado, cítrico, floral, avainillado</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Invierno (frío), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Almendra, café, limón (lima ácida) y bergamota</li><li><strong>Notas de corazón:</strong> Nardos, jazmín, rosa de Bulgaria, raíz de lirio y flor de azahar del naranjo</li><li><strong>Notas de fondo:</strong> Praliné, cacao, haba tonka, vainilla, pachulí, sándalo, ámbar, almizcle, madera de cachemira, canela y cedro</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Carolina Herrera,Perfume,"AMADERADOS, CAROLINA HERRERA, CÍTRICOS, DULCES, EAU DE PARFUM, FLORALES, INVIERNO, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PROMOCIONES",TRUE,Title,Default Title,CH57-1,0,continue,manual,220000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_1880-scaled.png,1,active
chance-eau-tendre-eau-de-toilette-de-chanel-50ml-tester,Chance Eau Tendre «Eau de Toilette» De Chanel 50ml (tester),"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Chanel</li><li><strong>Categoría olfativa:</strong> Floral, frutal, cítrico, dulce, especiado, almizclado</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Membrillo y toronja</li><li><strong>Notas de corazón:</strong> Jacinto y jazmín</li><li><strong>Notas de fondo:</strong> Almizcle, iris, cedro de Virginia y ámbar</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Chanel,Perfume,"CHANEL, CÍTRICOS, DULCES, EAU DE TOILETTE, FLORALES, FRUTALES, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PERFUMES TESTER, PRIMAVERA, VERANO",TRUE,Title,Default Title,CN07-1,0,continue,manual,100000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/photo-output-2-2-scaled.png,1,active
splash-amber-romance-de-victorias-secret-250ml,Splash Amber Romance De Victoria&#8217;s Secret 250ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Avainillado, dulce, amaderado, acerezado</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Invierno (templado, frío), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Cereza ácida (guinda)</li><li><strong>Notas de corazón:</strong> Natilla</li><li><strong>Notas de fondo:</strong> Vainilla y sándalo</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"AMADERADOS, BATH AND BODY WORKS, DULCES, OTOÑO, PARA EL DÍA, PRIMAVERA, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP25-1-2-1-2-1-1-1-1-2,0,continue,manual,70000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0810-scaled.png,1,active
set-splash-mini-x12-de-victorias-secret,Set splash mini x12 de Victoria’s Secret,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Floral, afrutado, vainilla, fresco, dulce, cítrico</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor), Otoño (templado, frío), Invierno (templado, frío) CONTIENE: Splash Mini Midnight Blosoom 75ml Splash Mini Bare Vainilla 75ml Splash Mini Pure Seduction 75ml Splash Mini Agua Kiss 75ml Splash Mini Pear Glace 75ml Splash Mini Coconut Passion 75ml Splash Mi</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"BATH AND BODY WORKS, CÍTRICOS, DULCES, EAU DE PARFUM, FLORALES, FRESCO, FRUTALES, INVIERNO, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PRIMAVERA, SET DE PERFUMES, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,VS58-1-2-1,0,continue,manual,580000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0665.png,1,active
set-splash-mini-x12-de-victorias-secret,,,,,,,,,,,,,,,,,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0660.jpg,2,
set-de-regalo-bombshell-x5-de-victorias-secret,Set de Regalo Bombshell x5 de Victoria’s Secret,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Floral, afrutado, vainilla</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor), Otoño (templado, frío), Invierno (templado, frío) CONTIENE: Mini Bombshell EDP Perfume 7,5 ml Perfume Bombshell EDP 100 ml Gel de ducha 200 ml Crema corporal 250 ml Loción corporal brillante 75 ml</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"BATH AND BODY WORKS, EAU DE PARFUM, FLORALES, FRUTALES, INVIERNO, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PRIMAVERA, SET DE PERFUMES, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,VS58-1-2,0,continue,manual,750000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0658.jpg,1,active
set-de-regalo-bombshell-x5-de-victorias-secret,,,,,,,,,,,,,,,,,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0659.jpg,2,
idole-aura-de-lancome-50ml-tester,IDOLE L’EAU DE PARFUM NECTAR De Lancôme 50ml (TESTER),"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Lancôme</li><li><strong>Categoría olfativa:</strong> Caramelo, dulce, floral, rosas</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido) Verano (Calor)</li><li><strong>Notas de salida:</strong> Rosa de Grasse, rosa y rosa turca</li><li><strong>Notas de corazón:</strong> Caramelo y palomitas de maíz</li><li><strong>Notas de fondo:</strong> Vainilla</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Lancôme,Perfume,"DULCES, EAU DE PARFUM, FLORALES, LANCOME, PARA EL DÍA, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PERFUMES TESTER, PRIMAVERA, VERANO",TRUE,Title,Default Title,LCM08-1-1,0,continue,manual,70000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0340-scaled.png,1,active
dior-homme-2020-de-dior-100ml,Dior Homme 2020 De Dior 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Dior</li><li><strong>Categoría olfativa:</strong> Almizclado, amaderado, cítrico, aromático</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Otoño (templado, frío), Primavera (templado, cálido)</li><li><strong>Notas de salida:</strong> Bergamota, pimienta rosa y elemí</li><li><strong>Notas de corazón:</strong> Madera de cachemira, cedro del Atlas y pachulí</li><li><strong>Notas de fondo:</strong> Iso E Super, vetiver de Haití y almizcle blanco</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Dior,Perfume,"AMADERADOS, CÍTRICOS, DIOR, EAU DE TOILETTE, OFERTA, OTOÑO, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES",TRUE,Title,Default Title,DR01-1,0,continue,manual,220000,350000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0338-scaled.png,1,active
odyssey-homme-white-edition-de-armaf-100ml,Odyssey Homme White Edition de Armaf 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Armaf</li><li><strong>Categoría olfativa:</strong> Amaderado, cítrico, acuático, especiado</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Invierno (frío), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Yuzu, pimienta rosa y toronja (pomelo)</li><li><strong>Notas de corazón:</strong> Hojas de violeta y notas marinas</li><li><strong>Notas de fondo:</strong> Ámbar, Amberwood y madera de gaiac</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Armaf,Perfume,"AMADERADOS, ARMAF, CÍTRICOS, EAU DE PARFUM, INVIERNO, OFERTA, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMERÍA ÁRABE, PERFUMES PARA ELLOS, PROMOCIONES",TRUE,Title,Default Title,AMF10-4-1-1,0,continue,manual,180000,250000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0335-scaled.png,1,active
pasha-edition-noire-sport-de-cartier-100ml,Pasha Edition Noire Sport De Cartier 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Cartier</li><li><strong>Categoría olfativa:</strong> Acuático, marino, cítrico, amaderado, fresco</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (Calor)</li><li><strong>Notas de salida:</strong> Cítricos y notas acuosas</li><li><strong>Notas de corazón:</strong> Notas marinas</li><li><strong>Notas de fondo:</strong> Cedro, sándalo y ámbar.</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Cartier,Perfume,"AMADERADOS, CARTIER, CÍTRICOS, EAU DE TOILETTE, FRESCO, PARA EL DÍA, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES",TRUE,Title,Default Title,CTR05-1,0,continue,manual,250000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0232-scaled.png,1,active
splash-360-red-for-waman-de-perry-ellis-236ml,Splash 360° Red For Waman de Perry Ellis 236ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Perry Ellis</li><li><strong>Categoría olfativa:</strong> Floral, dulce, fresco, almizclado,</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Ciclamen, hojas de naranja y ciruela</li><li><strong>Notas de corazón:</strong> Orquídea, mimosa, flor de azahar del naranjo y jazmín</li><li><strong>Notas de fondo:</strong> Ámbar y almizcle</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Perry Ellis,Perfume,"AMADERADOS, BATH AND BODY WORKS, DULCES, EAU DE TOILETTE, FLORALES, FRESCO, PARA EL DÍA, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PERRY ELLIS, PRIMAVERA, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,PRES10-1-1,0,continue,manual,50000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0158-scaled.png,1,active
splash-gold-rush-de-paris-hilton-100ml,Splash Gold Rush De Paris Hilton 236ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Paris Hilton</li><li><strong>Categoría olfativa:</strong> Dulce, avainillado, atalcado, nueces</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Nectarina, limón y bergamota</li><li><strong>Notas de corazón:</strong> Orquídea, pétalos de rosa y violeta</li><li><strong>Notas de fondo:</strong> Praliné, vainilla y madera de cachemira</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Paris Hilton,Perfume,"BATH AND BODY WORKS, DULCES, EAU DE PARFUM, OTOÑO, PARA LA NOCHE, PARIS HILTON, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PRIMAVERA, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,PRH19-1,0,continue,manual,50000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0160-scaled.png,1,active
q-de-dolce-gabbana-50ml-tester,Q de Dolce &#038; Gabbana 50ml (tester),"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Dolce &amp; Gabbana</li><li><strong>Categoría olfativa:</strong> Cítrico, amaderado, frutal, almizclado, atalcado, dulce, floral</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Limón siciliano (lima siciliana), naranja sanguina y jazmín</li><li><strong>Notas de corazón:</strong> Cereza y heliotropo</li><li><strong>Notas de fondo:</strong> Almizcle y cedro</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Dolce &amp; Gabbana,Perfume,"AMADERADOS, CÍTRICOS, DOLCE &amp; GABBANA, DULCES, EAU DE PARFUM, FLORALES, FRUTALES, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PERFUMES TESTER, PRIMAVERA, VERANO",TRUE,Title,Default Title,DG31-1,0,continue,manual,66000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/photo-output-2-1-scaled.png,1,active
tommy-de-tommy-hilfiger-50ml-tester,Tommy De Tommy Hilfiger 50ml (tester),"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Tommy Hilfiger</li><li><strong>Categoría olfativa:</strong> Fresco, especiado, cítrico, frutal, aromático, lavanda</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Menta, bergamota, toronja (pomelo) y lavanda</li><li><strong>Notas de corazón:</strong> Manzana Granny Smith, arándano y rosa</li><li><strong>Notas de fondo:</strong> Flor del algodonero, cactus y ámbar</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Tommy Hilfiger,Perfume,"CÍTRICOS, EAU DE TOILETTE, FLORALES, FRUTALES, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PERFUMES TESTER, PRIMAVERA, TOMMY HILFIGER, VERANO",TRUE,Title,Default Title,TOMH01-1,0,continue,manual,65000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/photo-output-3-1-scaled.png,1,active
i-love-love-cheap-chic-de-moschino-50ml-tester,I Love Love Cheap &#038; Chic De Moschino 50ml (tester),"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Moschino</li><li><strong>Categoría olfativa:</strong> Cítrico, aromático, fresco, amaderado</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Verano (calor)</li><li><strong>Notas de salida:</strong> Toronja, naranja, limón y grosella roja</li><li><strong>Notas de corazón:</strong> Caña de azúcar, espadaña, lirio de los valles, rosa de té y canela</li><li><strong>Notas de fondo:</strong> Almizcle, cedro y madera de thanaka</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Moschino,Perfume,"AMADERADOS, CÍTRICOS, EAU DE TOILETTE, FRESCO, MOSCHINO, PARA EL DÍA, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PERFUMES TESTER, VERANO",TRUE,Title,Default Title,MOSC08-1,0,continue,manual,77000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/photo-output-4-1-scaled.png,1,active
crema-corporal-coconut-milk-rose-feel-calm-de-victorias-secret-236ml,Crema Corporal Coconut Milk &#038; Rose Feel Calm De Victoria&#8217;s Secret 236ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Frutal</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor) Propiedades: Crema corporal que hidrata y suaviza tu piel de pies a cabeza</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"BATH AND BODY WORKS, CREMA CORPORAL, FRUTALES, PARA EL DÍA, PARA LA NOCHE, PRIMAVERA, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP25-1-2-1-2-1-1-1-1-1-1-1-1,0,continue,manual,80000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0032.jpg,1,active
crema-corporal-white-peach-mango-feel-bright-de-victorias-secret-236ml,Crema Corporal White Peach Mango Feel Bright De Victoria&#8217;s Secret 236ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Frutal</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor) Propiedades: Crema corporal que hidrata y suaviza tu piel de pies a cabeza</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"BATH AND BODY WORKS, CREMA CORPORAL, FRUTALES, PARA EL DÍA, PARA LA NOCHE, PRIMAVERA, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP25-1-2-1-2-1-1-1-1-1-1-2,0,continue,manual,80000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0034.jpg,1,active
splash-coconut-milk-rose-feel-calm-de-victorias-secret-236ml,Splash Coconut Milk &#038; Rose Feel Calm De Victoria&#8217;s Secret 236ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Frutal</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor) Características: Esta bruma refrescante te aporta un aroma exquisito en todo el cuerpo y el cabello.</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"BATH AND BODY WORKS, FRUTALES, PARA EL DÍA, PARA LA NOCHE, PRIMAVERA, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP25-1-2-1-2-1-1-1-1-1-1-1,0,continue,manual,80000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0028.jpg,1,active
splash-white-peach-mango-de-victorias-secret-236ml,Splash White Peach Mango Feel Bright De Victoria&#8217;s Secret 236ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Frutal</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor) Características: Esta bruma refrescante te aporta un aroma exquisito en todo el cuerpo y el cabello.</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"BATH AND BODY WORKS, FRUTALES, PARA EL DÍA, PARA LA NOCHE, PRIMAVERA, SPLASH, VERANO, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP25-1-2-1-2-1-1-1-1-1-1,0,continue,manual,80000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0026.jpg,1,active
crema-corporal-love-spell-starlit-de-victorias-secret-236ml,Crema Corporal Love Spell Starlit De Victoria&#8217;s Secret 236ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Floral, frutal</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Primavera (templado, cálido), Invierno (templado, frío) Propiedades: Crema corporal que hidrata y suaviza tu piel de pies a cabeza</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"BATH AND BODY WORKS, CREMA CORPORAL, FLORALES, FRUTALES, PARA EL DÍA, PARA LA NOCHE, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP25-1-2-2,0,continue,manual,70000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2025/12/IMG_0051.jpg,1,active
